track,dataset,normal_class,seed,objective_or_nu,target,result_path,status
Gaussian_OCSVM_equiv_SVDD,mnist,5,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,6,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_6/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,7,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_7/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,8,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_8/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,9,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_9/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,cifar10,0,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/cifar10/class_0/seed_10/nu_0.1/result.json,complete
